2026-04-11 12:20:52,747 | INFO |   [8/10] HC1025: acc=0.8750
2026-04-11 12:21:20,801 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:21:48,849 | INFO |   [10/10] HC1054: acc=0.5694
2026-04-11 12:21:48,850 | INFO | LOSO Mean Accuracy: 0.6111 (61.11%), std=0.1386
2026-04-11 12:21:48,852 | INFO | SVM grid result: C=0.3, gamma=0.01, mean=0.6111, std=0.0000
2026-04-11 12:21:48,852 | INFO | ============================================================
2026-04-11 12:21:48,852 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.03
2026-04-11 12:21:48,852 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:22:17,237 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:22:47,936 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:23:17,552 | INFO |   [3/10] DEP1032: acc=0.5000
2026-04-11 12:23:47,646 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:24:18,237 | INFO |   [5/10] HC1011: acc=0.5000
2026-04-11 12:24:48,408 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:25:24,545 | INFO |   [7/10] HC1017: acc=0.5000
2026-04-11 12:25:56,793 | INFO |   [8/10] HC1025: acc=0.5000
2026-04-11 12:26:28,221 | INFO |   [9/10] HC1035: acc=0.5000
2026-04-11 12:26:58,737 | INFO |   [10/10] HC1054: acc=0.5000
2026-04-11 12:26:58,737 | INFO | LOSO Mean Accuracy: 0.5000 (50.00%), std=0.0000
2026-04-11 12:26:58,738 | INFO | SVM grid result: C=0.3, gamma=0.03, mean=0.5000, std=0.0000
2026-04-11 12:26:58,738 | INFO | ============================================================
2026-04-11 12:26:58,738 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.1
2026-04-11 12:26:58,739 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:27:28,154 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:27:57,838 | INFO |   [2/10] DEP1030: acc=0.5000
